no,ranking,bookname,authors,publisher,publication_year,isbn13,addition_symbol,vol,class_no,class_nm,bookImageURL,bookDtlUrl,loan_count,d_url
4576,4567,동물 목욕탕 :한얼 그림책 ,글·그림: 한얼,미세기,2024.0,9788980715794,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/35277/52/cover200/898071579x_1.jpg,https://data4library.kr/bookV?seq=6980719,358,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=352775289
4577,4567,꼭 잡아! ,이혜경 글 ;강근영 그림,여우고개,2024.0,9788992855556,77810.0,,813.6,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33525/92/cover/8992855559_1.jpg,https://data4library.kr/bookV?seq=6840009,358,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=335259270
4578,4567,삐악삐악 크리스마스 ,쿠도 노리코 글·그림 ;한라경 옮김,중앙출판사,2014.0,9788997357659,74800.0,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/4995/85/cover/8997357654_1.jpg,https://data4library.kr/bookV?seq=2616678,358,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=49958578
4579,4567,(방울이TV) 딸랑예술학교,원작: 방울이 TV ;그림: 김영진,학산문화사,2022.0,9791134827427,77810.0,2.0,810.0,문학 > 한국문학 > 한국문학,https://image.aladin.co.kr/product/29662/29/cover/k792838083_1.jpg,https://data4library.kr/bookV?seq=6487329,358,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=296622923
4580,4567,길 떠나는 너에게 :최숙희 그림책 ,최숙희 글·그림,책읽는곰,2020.0,9791158361792,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/24011/75/cover/k322639213_1.jpg,https://data4library.kr/bookV?seq=5667237,358,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=240117512
4581,4567,잠이 오다가 ,유영소 글 ;안소민 그림,책읽는곰,2020.0,9791158361952,77810.0,70.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/24872/26/cover/k032631457_1.jpg,https://data4library.kr/bookV?seq=5738223,358,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=248722694
4582,4567,(Disney·Pixar) 인사이드 아웃2 ,각색: 에린 팰리갠트 ;옮김: 이지안,애플비(애플비북스),2024.0,9791171180219,74650.0,,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/34122/0/cover200/k272931090_1.jpg,https://data4library.kr/bookV?seq=6891319,358,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=341220027
4583,4567,(아이의 마음과 생각이 크게 자라는) 하루 3줄 :초등 글쓰기의 기적 ,윤희솔 지음,청림출판,2020.0,9791188700592,13590.0,,802.0,"문학 > 문학 > 문장작법, 수사학",https://image.aladin.co.kr/product/22878/0/cover/k812636847_1.jpg,https://data4library.kr/bookV?seq=5586323,358,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=228780071
4584,4567,쿼런틴 ,그렉 이건 지음 ;김상훈 옮김,허블,2022.0,9791190090780,3840.0,,843.5,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/30721/2/cover/k112830246_1.jpg,https://data4library.kr/bookV?seq=6612077,358,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=307210299
4585,4567,초단편 소설 쓰기 :짧지만 강렬한 스토리 창작 기술 ,김동식 지음,요다,2021.0,9791190749299,3800.0,,802.3,"문학 > 문학 > 문장작법, 수사학",https://image.aladin.co.kr/product/28172/4/cover/k442835565_1.jpg,https://data4library.kr/bookV?seq=6322806,358,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=281720420
4586,4586,초능력을 빌려드립니다 ,글·그림: 남동완,웅진씽크빅,2023.0,9788901273570,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32244/37/cover/8901273578_1.jpg,https://data4library.kr/bookV?seq=6746182,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=322443795
4587,4586,"곰돌이 푸, 행복한 일은 매일 있어 :곰돌이 푸 원작 ",옮긴이: 정은희,RHK(알에이치코리아),2018.0,9788925563350,3800.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,http://image.aladin.co.kr/product/13559/25/cover/8925563355_1.jpg,https://data4library.kr/bookV?seq=3709535,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=135592589
4588,4586,백 오피스 :최유안 장편소설 ,지은이: 최유안,민음사,2022.0,9788937473340,4810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/28783/57/cover/8937473348_1.jpg,https://data4library.kr/bookV?seq=6398824,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=287835796
4589,4586,밤의 교실 ,글·그림: 김규아,샘터(샘터사),2020.0,9788946473164,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/23719/25/cover/8946473169_1.jpg,https://data4library.kr/bookV?seq=5647967,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=237192533
4590,4586,쾌걸 조로리,하라 유타카 글·그림 ;김수정 옮김,북이십일,2010.0,9788950921705,74830.0,1.0,833.6,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/062/527/06252707.jpg?type=m1&udate=20160328,https://data4library.kr/bookV?seq=2540456,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=6676283
4591,4586,꽁꽁 사르르 비밀의 밤 :노인경 그림책 ,글·그림: 노인경,문학동네,2023.0,9788954694537,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32285/82/cover/8954694535_1.jpg,https://data4library.kr/bookV?seq=6749111,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=322858293
4592,4586,시장에 가면~ ,글·그림: 김정선,길벗어린이,2023.0,9788955827262,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32417/35/cover/8955827261_1.jpg,https://data4library.kr/bookV?seq=6758230,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=324173568
4593,4586,캡틴 언더팬츠,지은이: 대브 필키 ;옮긴이: 심연희,푸른책들,,9788961707183,77840.0,1.0,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/20923/76/cover/8961707183_1.jpg,https://data4library.kr/bookV?seq=5485331,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=209237668
4594,4586,영원의 사자들 :정은궐 장편소설 ,지은이: 정은궐,파란(파란미디어),2020.0,9788963718187,4810.0,1.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/25057/41/cover/8963718182_1.jpg,https://data4library.kr/bookV?seq=5750282,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=250574119
4595,4586,존재의 세 가지 거짓말 ,저자: 아고타 크리스토프 ;역자: 용경식,까치글방,2022.0,9788972917793,3860.0,,863.0,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/30177/84/cover/8972917796_1.jpg,https://data4library.kr/bookV?seq=6563263,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=301778423
4596,4586,코끼리 방귀 ,글·그림: 탁소,교유당,2020.0,9791190277389,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/23836/73/cover/k872639382_1.jpg,https://data4library.kr/bookV?seq=5657996,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=238367386
4597,4586,나답게 살고 있습니다 :수짱의 인생 ,마스다 미리 만화 ;박정임 옮김,이봄,2020.0,9791190582278,7830.0,,830.0,문학 > 일본문학 > 일본문학,https://image.aladin.co.kr/product/23471/67/cover/k172638401_1.jpg,https://data4library.kr/bookV?seq=5611353,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=234716736
4598,4586,슝 ,이진화 글·그림,책과콩나무,2024.0,9791192529790,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33121/87/cover/k962937037_1.jpg,https://data4library.kr/bookV?seq=6814118,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=331218733
4599,4586,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2021.0,9791193031551,77820.0,22.0,823.5,문학 > 중국문학 > 소설,https://image.aladin.co.kr/product/36458/9/cover200/k792039713_1.jpg,https://data4library.kr/bookV?seq=7065998,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364580929
4600,4586,노란 길을 지켜 줘 ,박선영 글·그림,노란상상,2023.0,9791193074091,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32575/14/cover/k992935144_1.jpg,https://data4library.kr/bookV?seq=6771482,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=325751426
4601,4586,산타의 첫 번째 순록 대셔 ,매트 타바레스 지음 ;용희진 옮김,Jpic,2024.0,9791198710451,73840.0,,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/35172/90/cover200/k962934126_1.jpg,https://data4library.kr/bookV?seq=6972997,357,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=351729008
4602,4602,옹진골 옹고집 ,이상교 글 ;김유대 그림,국민서관,2024.0,9788911131341,77810.0,,813.5,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34441/87/cover200/8911131342_1.jpg,https://data4library.kr/bookV?seq=6930762,356,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=344418740
4603,4602,며느릿감 고르기 ,글: 이정은 ;그림: 여미경,그레이트kids(그레이트키즈),2016.0,9788927186038,74810.0,28.0,813.5,문학 > 한국문학 > 소설,,https://data4library.kr/bookV?seq=3141233,356,javascript:void(0);
4604,4602,타워 :배명훈 연작소설집 ,지은이: 배명훈,문학과지성사,2020.0,9788932036014,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/23398/67/cover/8932036012_1.jpg,https://data4library.kr/bookV?seq=5601732,356,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=233986715
4605,4602,TV피플 ,지은이: 무라카미 하루키 ;옮긴이: 홍은주,김영사,2024.0,9788934923701,3830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/34285/57/cover200/8934923709_1.jpg,https://data4library.kr/bookV?seq=6905260,356,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342855793
4606,4602,얼음이의 대모험 ,데이비드 에즈라 스테인 글·그림 ;신수진 옮김,비룡소,2022.0,9788949105482,74800.0,,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/30155/91/cover/8949105489_1.jpg,https://data4library.kr/bookV?seq=6562473,356,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=301559183
4607,4602,작은마음동호회 :윤이형 소설 ,지은이: 윤이형,문학동네,2019.0,9788954657211,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/20208/42/cover/8954657214_1.jpg,https://data4library.kr/bookV?seq=5459468,356,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=202084274
4608,4602,바다탐험대 옥토넛 :찡글이 물고기 ,메오미 지음 ;고정아 옮김,문학수첩리틀북,2014.0,9788959761623,77840.0,,843.0,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/4995/50/cover/8959761621_1.jpg,https://data4library.kr/bookV?seq=2614884,356,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=49955093
4609,4602,아빠는 곰돌이야 ,김숙영 글·그림,책읽는곰,2011.0,9788993242485,77810.0,4.0,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/1256/0/cover/s652532431_1.jpg,https://data4library.kr/bookV?seq=2483041,356,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=12560078
4610,4602,볼록 풍선껌 ,이정란 글 ;모루토리 그림,다산북스,2025.0,9791130665191,73810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/36201/13/cover200/k222038691_2.jpg,https://data4library.kr/bookV?seq=7045448,356,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362011301
4611,4602,나이프를 발음하는 법 :수반캄 탐마봉사 소설 ,지은이: 수반캄 탐마봉사 ;옮긴이: 이윤실,문학동네,2025.0,9791141608330,3840.0,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/35705/57/cover200/k642036025_1.jpg,https://data4library.kr/bookV?seq=7008650,356,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=357055769
4612,4602,나는 강물처럼 말해요 ,조던 스콧 글 ;김지은 옮김,책읽는곰,2021.0,9791158362157,77840.0,49.0,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/26055/63/cover/k402737059_1.jpg,https://data4library.kr/bookV?seq=5848834,356,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=260556304
4613,4602,빌려준다고 했는데... ,가사이 마리 글 ;김소연 옮김,책읽는곰,2023.0,9791158363970,77830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/31266/69/cover/k562832469_1.jpg,https://data4library.kr/bookV?seq=6652694,356,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=312666922
4614,4602,랄라의 첫 심부름 :가을 시장 이야기 ,카지리 미나코 글·그림 ;최은영 옮김,천개의바람,2023.0,9791165734657,77830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/33042/64/cover/k272937799_1.jpg,https://data4library.kr/bookV?seq=6807536,356,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330426450
4615,4602,밍꼬발랄 :공소시효 ,원작: 밍꼬발랄 ;그림: 라임스튜디오,겜툰,2020.0,9791190980524,77800.0,4.0,810.0,문학 > 한국문학 > 한국문학,https://image.aladin.co.kr/product/26940/41/cover/k552730715_1.jpg,https://data4library.kr/bookV?seq=5962795,356,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=269404161
4616,4616,코딱지 공주 ,글·그림: 리주어잉 ;옮김: 강상훈,예림당,2017.0,9788930258999,73830.0,,823.7,문학 > 중국문학 > 소설,http://image.aladin.co.kr/product/11209/16/cover/8930258999_1.jpg,https://data4library.kr/bookV?seq=3467575,355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=112091617
4617,4616,우리는 이 행성에 살고 있어 - 지구에서 살아가는 법,"올리버 제퍼스 (지은이), 장미란 (옮긴이)",주니어김영사,2018.0,9788934981459,77840.0,,843.0,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/16959/17/cover/8934981458_1.jpg,https://data4library.kr/bookV?seq=3919082,355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=169591729
4618,4616,완벽한 생애 :조해진 소설 ,지은이: 조해진,창비,2021.0,9788936438487,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27942/67/cover/8936438484_1.jpg,https://data4library.kr/bookV?seq=6292365,355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=279426778
4619,4616,언젠가 모든 것은 바다로 떨어진다 :세라 핀스커 소설집 ,지은이: 세라 핀스커 ;옮긴이: 정서현,창비,2025.0,9788936439699,3870.0,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/35889/92/cover200/8936439693_1.jpg,https://data4library.kr/bookV?seq=7019894,355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=358899286
4620,4616,마지막 춤은 나와 함께 :은희경 장편소설 ,지은이: 은희경,문학동네,2023.0,9788954697484,3810.0,,813.62,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32826/85/cover/8954697488_1.jpg,https://data4library.kr/bookV?seq=6789912,355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=328268524
4621,4616,친애하는 친구에게 ,박소연 글 ;뜬금 그림,달리,2024.0,9788959984763,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33233/90/cover/8959984760_1.jpg,https://data4library.kr/bookV?seq=6818932,355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332339004
4622,4616,정글만리 :조정래 장편소설,저자: 조정래,해냄출판사,2013.0,9788965744023,4810.0,1.0,813.62,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/072/420/07242056.jpg?type=m1&udate=20180717,https://data4library.kr/bookV?seq=2373845,355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=27942886
4623,4616,오뒷세이아,지은이: 호메로스;옮긴이: 천병희,숲,2006.0,9788991290150,93890.0,,892.1,문학 > 기타 제문학 > 인도-유럽계문학,http://image.aladin.co.kr/product/6615/39/cover/k752433156_1.jpg,https://data4library.kr/bookV?seq=972501,355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=686827
4624,4616,다정한 매일매일 :백수린 산문 ,지은이: 백수린,작가정신,2020.0,9791160262087,3810.0,,814.7,문학 > 한국문학 > 수필,https://image.aladin.co.kr/product/25606/55/cover/k272735112_1.jpg,https://data4library.kr/bookV?seq=5801561,355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=256065580
4625,4616,동구와 친구들 :김고운 그림책 ,글·그림: 김고운,천개의바람,2025.0,9791165736347,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/36544/92/cover200/k032039045_1.jpg,https://data4library.kr/bookV?seq=7073329,355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365449244
4626,4616,소설 쓰고 앉아 있네 :문지혁 작가의 창작 수업 ,문지혁 지음,해냄(해냄출판사),2024.0,9791167140883,3800.0,,802.3,"문학 > 문학 > 문장작법, 수사학",https://image.aladin.co.kr/product/34795/30/cover200/k832933127_1.jpg,https://data4library.kr/bookV?seq=6952893,355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=347953083
4627,4616,신비한 고양이 마을,히로시마 레이코 글 ;김정화 옮김,꿈터,2021.0,9791167390042,74830.0,1.0,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/27587/53/cover/k192733015_1.jpg,https://data4library.kr/bookV?seq=6050091,355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=275875385
4628,4616,밸런스 게임 =Balance game ,지은이: 김동식,요다,2021.0,9791190749145,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/26567/30/cover/k372738035_1.jpg,https://data4library.kr/bookV?seq=5930236,355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=265673070
4629,4629,스스로 행복하라 ,글: 법정,샘터사,2020.0,9788946421158,3810.0,,814.62,문학 > 한국문학 > 수필,https://image.aladin.co.kr/product/22372/66/cover/8946421150_1.jpg,https://data4library.kr/bookV?seq=5570145,354,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=223726675
4630,4629,가을철 한정 구리킨톤 사건 =The special kuri-kintion case ,지은이: 요네자와 호노부 ;옮긴이: 김선영,문학동네,2017.0,9788954645065,4830.0,1.0,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/10779/63/cover/8954645062_1.jpg,https://data4library.kr/bookV?seq=3431415,354,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=107796303
4631,4629,나는 티라노사우루스다 ,미야니시 타츠야 글·그림 ;허경실 옮김,달리,2011.0,9788959980932,74800.0,2.0,833.6,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/066/700/06670095.jpg?type=m1&udate=20170906,https://data4library.kr/bookV?seq=2375103,354,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=12047434
4632,4629,버려 버려 스티커 ,주봄 글 ;이덕화 그림,북멘토,2023.0,9788963195247,73810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32282/2/cover/8963195244_1.jpg,https://data4library.kr/bookV?seq=6748192,354,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=322820225
4633,4629,(크롱의 새 친구) 피노키오 ,키즈아이콘 [편],아이코닉스,2021.0,9788964136843,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27813/76/cover/8964136845_1.jpg,https://data4library.kr/bookV?seq=6084701,354,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=278137676
4634,4629,소똥 밟은 호랑이,박민호,알라딘북스,2018.0,9788984016958,73810.0,,813.8,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/133/186/13318695.jpg?type=m1&udate=20180319,https://data4library.kr/bookV?seq=3702645,354,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=133811747
4635,4629,호랑이는 왜 동물원을 나왔을까? ,마르 비야르 글·그림 ;문주선 옮김,키다리,2021.0,9791157853540,77870.0,,873.0,문학 > 스페인문학 > 소설,https://image.aladin.co.kr/product/26213/17/cover/k922738282_1.jpg,https://data4library.kr/bookV?seq=5853419,354,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=262131745
4636,4629,별세상 목욕탕 ,글: 김리리 ;그림: 간장,기탄출판,2025.0,9791166463501,77810.0,,813.7,문학 > 한국문학 > 소설,https://shopping-phinf.pstatic.net/main_5571374/55713746969.20250709151246.jpg,https://data4library.kr/bookV?seq=7097640,354,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=368529563
4637,4629,엄마 오리 아기 오리 :이순옥 그림책 ,글·그림: 이순옥,사계절출판사,2023.0,9791169811316,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31411/23/cover/k252832013_1.jpg,https://data4library.kr/bookV?seq=6666564,354,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=314112321
4638,4629,눈행성 ,김고은 글·그림,책읽는곰,2015.0,9791185564258,77810.0,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/5137/77/cover/118556425x_1.jpg,https://data4library.kr/bookV?seq=2646370,354,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=51377752
4639,4629,"그리다가, 뭉클 :이기주 에세이 ",지은이: 이기주,터닝페이지,2024.0,9791193650110,3810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/34763/32/cover200/k442933924_1.jpg,https://data4library.kr/bookV?seq=6951925,354,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=347633289
4640,4640,채소 학교와 잠꾸러기 피망 ,글·그림: 나카야 미와 ;옮김: 강방화,웅진씽크빅,2018.0,9788901223223,74840.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/14440/27/cover/8901222329_1.jpg,https://data4library.kr/bookV?seq=3751919,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=144402704
4641,4640,크록텔레 가족,파트리샤 베르비,함께자람(교학사),2002.0,9788909078634,73860.0,,863.0,문학 > 프랑스문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/001/611/00161191.jpg?type=m1&udate=20171214,https://data4library.kr/bookV?seq=2368487,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=105942751
4642,4640,밀키웨이로 떠나요,이정은 글;이창섭 그림,,2016.0,9788927187264,74810.0,35.0,808.9,"문학 > 문학 > 전집, 총서",,https://data4library.kr/bookV?seq=3264878,353,javascript:void(0);
4643,4640,입 속의 검은 잎:기형도 시집,기형도,문학과지성사,1996.0,9788932003979,2810.0,,811.6,문학 > 한국문학 > 시,https://bookthumb-phinf.pstatic.net/cover/001/408/00140899.jpg?type=m1&udate=20150121,https://data4library.kr/bookV?seq=2137763,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=122785
4644,4640,해님의 휴가 ,지은이: 변정원,보림출판사,2018.0,9788943311773,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/16194/69/cover/894331177x_1.jpg,https://data4library.kr/bookV?seq=3859214,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=161946932
4645,4640,이상한 하루 ,연수 글·그림,비룡소,2019.0,9788949102511,74800.0,66.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/20027/48/cover/894910251x_1.jpg,https://data4library.kr/bookV?seq=5454531,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=200274840
4646,4640,페퍼와 나 :나의 작은 딱지 이야기 ,베아트리체 알레마냐 글·그림 ;정회성 옮김,비룡소,2024.0,9788949114484,74800.0,,883.0,문학 > 이탈리아문학 > 소설,https://image.aladin.co.kr/product/35090/14/cover200/8949114488_1.jpg,https://data4library.kr/bookV?seq=6968261,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=350901459
4647,4640,테레즈 라캥 :에밀 졸라 장편소설 ,지은이: 에밀 졸라 ;옮긴이: 박이문,문학동네,2009.0,9788954607797,3860.0,,863.0,문학 > 프랑스문학 > 소설,http://image.aladin.co.kr/product/349/69/cover/8954607799_1.jpg,https://data4library.kr/bookV?seq=2287105,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=3496996
4648,4640,황석영.이충호 만화 삼국지 4 - 도약의 발판을 마련하다,"황석영 (지은이), 이충호 (그림), 김태관 (각색)",문학동네,2018.0,9788954652414,77820.0,4.0,823.5,문학 > 중국문학 > 소설,https://image.aladin.co.kr/product/16835/71/cover/8954652417_1.jpg,https://data4library.kr/bookV?seq=3913076,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=168357152
4649,4640,작약은 물속에서 더 환한데 :이승희 시집 ,지은이: 이승희,문학동네,2024.0,9791141606831,3810.0,,811.7,문학 > 한국문학 > 시,https://image.aladin.co.kr/product/34366/47/cover200/k442932003_1.jpg,https://data4library.kr/bookV?seq=6922319,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=343664772
4650,4640,노래하는 새와 뱀의 발라드 ,수잔 콜린스 지음 ;이원열 옮김,미래엔,2020.0,9791164135981,3840.0,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/24887/91/cover/k952632373_1.jpg,https://data4library.kr/bookV?seq=5738775,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=248879191
4651,4640,자기 신뢰 :인생의 모든 답은 내 안에 있다 ,랄프 왈도 에머슨 [지음] ;이종인 옮김,현대지성,2021.0,9791166813580,3320.0,,844.0,문학 > 영미문학 > 수필,https://image.aladin.co.kr/product/26820/59/cover/k392730292_1.jpg,https://data4library.kr/bookV?seq=5953376,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=268205926
4652,4640,도그맨,대브 필키 쓰고 그림 ;노은정 옮김,위즈덤하우스,2022.0,9791168123335,74840.0,3.0,840.0,문학 > 영미문학 > 영미문학,https://image.aladin.co.kr/product/29696/65/cover/k932838798_1.jpg,https://data4library.kr/bookV?seq=6491312,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=296966550
4653,4640,오백 년째 열다섯 :김혜정 장편소설,글: 김혜정 ;일러스트: 조현아,위즈덤하우스,2023.0,9791171713769,43810.0,4.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/36158/60/cover200/k042038784_1.jpg,https://data4library.kr/bookV?seq=7039190,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=361586012
4654,4640,해골이 딸꾹 딸꾹 ,마저리 카일러 글 ;홍연미 옮김,길벗스쿨,2018.0,9791188991440,77840.0,,843.0,문학 > 영미문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/139/110/13911012.jpg?type=m1&udate=20180814,https://data4library.kr/bookV?seq=3870055,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=163151152
4655,4640,무지개 똥 ,김영미 글 ;혜경 그림,에이치제이스마트에듀,2022.0,9791191494150,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30745/63/cover/k732830359_1.jpg,https://data4library.kr/bookV?seq=6621937,353,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=307456396
